"date","state","positive","negative","pending","hospitalizedCurrently","hospitalizedCumulative","inIcuCurrently","inIcuCumulative","onVentilatorCurrently","onVentilatorCumulative","recovered","hash","dateChecked","death","hospitalized","total","totalTestResults","posNeg","fips","deathIncrease","hospitalizedIncrease","negativeIncrease","positiveIncrease","totalTestResultsIncrease","Index","positive_z","negative_z","hosp_z","death_z","total_z","recovered_z"
20200417,"UT",2805,52966,NA,NA,244,NA,NA,NA,NA,443,"e4d62921a010ad39f3d55f9106fcd9e0803a7648","2020-04-17T20:00:00Z",23,244,55771,55771,55771,49,2,6,5971,122,6093,273,-0.0986665484940314,0.819473255209011,-0.200055963610457,-0.206682051309016,0.579617203755316,-0.178359671240123
20200417,"VA",7491,41506,499,1308,1221,400,NA,224,NA,1110,"ff7ccb63ac538a9363756f8828b0f638e720c076","2020-04-17T20:00:00Z",231,1221,49496,48997,48997,51,23,107,1951,602,2553,274,0.161464170138159,0.529524751456366,-0.048208035551085,-0.00835583343330975,0.46411984325985,0.00900968957439876
20200417,"VI",51,373,34,NA,NA,NA,NA,NA,NA,46,"d7c7429bb77548894a0b2ec5bdb55b2b75c80c25","2020-04-17T20:00:00Z",2,NA,458,424,424,78,1,0,16,0,16,275,-0.251547470199762,-0.511177849316544,NA,-0.226705371383006,-0.438471322314119,-0.289882364258661
20200417,"VT",779,11337,NA,32,NA,NA,NA,NA,NA,15,"9e438cc9be758290e0a6f4a230c492d486348ddd","2020-04-17T20:00:00Z",35,NA,12116,12116,12116,50,0,0,598,11,609,276,-0.211134503241965,-0.233778600176579,NA,-0.195240154123879,-0.223894712169714,-0.298590685375977
20200417,"WA",11152,117748,NA,622,NA,195,NA,NA,NA,NA,"132c7d0dd1f23fc60b37bf6126ab30396b78b73d","2020-04-17T20:00:00Z",583,NA,128900,128900,128900,53,16,0,4248,369,4617,277,0.364694763589386,2.45851723165786,NA,0.32727315066404,1.92562620386256,NA
20200417,"WI",4045,42365,198,361,1153,141,306,348,NA,NA,"c9ef889d54f4bfde0ead54b94940b942c3470029","2020-04-17T20:00:00Z",205,1153,46608,46410,46410,55,8,32,1391,170,1561,278,-0.0298312751043779,0.551258238779535,-0.0587767756821365,-0.033146610667773,0.41096344850114,NA
20200417,"WV",754,17927,NA,85,NA,34,NA,24,NA,223,"ad31b1e4321ce885951bf5265875a40b6bb326a5","2020-04-17T20:00:00Z",13,NA,18681,18681,18681,54,0,0,360,15,375,279,-0.212522311173208,-0.0670455600605291,NA,-0.216216965629964,-0.103059625053741,-0.240160659814627
20200417,"WY",296,6131,NA,19,43,NA,NA,NA,NA,148,"642a8ad48c6d39a9b280ab3d557e5b93916c72ca","2020-04-17T20:00:00Z",2,43,6427,6427,6427,56,0,0,0,0,0,280,-0.23794695247358,-0.365495171776603,-0.231295916056654,-0.226705371383006,-0.328606183700982,-0.261229178646845
20200416,"AK",300,8435,NA,NA,35,NA,NA,NA,NA,110,"42353f78693987154276c7c482342a46ec11c180","2020-04-16T20:00:00Z",9,35,8735,8735,8735,2,0,1,64,7,71,281,-0.237724903204581,-0.30720186002738,-0.232539297248542,-0.220030931358343,-0.286125242183287,-0.271903894855168
20200416,"AL",4345,32046,NA,NA,553,NA,227,NA,137,NA,"bc8d87a6ade709e9ed0c8824e73dff454277a85f","2020-04-16T20:00:00Z",133,553,36391,36391,36391,1,12,28,2082,232,2314,282,-0.0131775799294617,0.290178080819366,-0.152030365073767,-0.101797993778594,0.222909817874499,NA
20200416,"AR",1620,21055,NA,85,NA,NA,NA,21,NA,548,"95e15a426548163accca607e39e7c97a7e229f6e","2020-04-16T20:00:00Z",37,NA,22675,22675,22675,5,4,0,790,51,841,283,-0.16444864443495,0.0120957069323394,NA,-0.19333317125969,-0.0295462453216466,-0.148863744875018
20200416,"AS",0,3,17,NA,NA,NA,NA,NA,NA,NA,"614a57a963d84c55c40b863aaf08221f68f0387c","2020-04-16T20:00:00Z",NA,NA,20,3,3,60,0,0,0,0,0,284,-0.254378598379498,-0.520539188442938,NA,NA,-0.446533130106472,NA
20200416,"AZ",4234,43164,NA,578,NA,278,NA,188,NA,460,"1a168d4509dfc562564670fbcf91399c32b0981a","2020-04-16T20:00:00Z",150,NA,47398,47398,47398,4,8,0,1816,272,2088,285,-0.0193394471441807,0.571473671109236,NA,-0.0855886394329839,0.425504152053557,-0.17358414030482
20200416,"CA",26182,220218,13200,5031,NA,1568,NA,NA,NA,NA,"5dcfd2b30974d93b8a73329bff070f19d3c6b04f","2020-04-16T20:00:00Z",890,NA,259600,246400,246400,6,69,0,28156,1758,29914,286,1.19904489185269,5.05110215133793,NA,0.619995020317125,4.33128437386373,NA
20200416,"CO",8280,32253,NA,859,1636,NA,NA,NA,NA,NA,"5ab00d24748f984e874dbb1cec5d4e0baa5bc875","2020-04-16T20:00:00Z",357,1636,40533,40533,40533,8,28,80,614,339,953,287,0.205263388448189,0.295415370546835,0.0162923637781265,0.111784087010628,0.299147278778438,NA
20200416,"CT",15884,37238,NA,1926,NA,NA,NA,NA,NA,NA,"1bb94dbdf022f3759ed20948cdbc345e04c11271","2020-04-16T20:00:00Z",971,NA,53122,53122,53122,9,103,0,1850,1129,2979,288,0.627379048815064,0.42154043958758,NA,0.697227826316799,0.530859831970059,NA
20200416,"DC",2350,9800,NA,313,NA,105,NA,79,NA,552,"100abd89bf88d9f88b0684c7fd04cc5c47fdbb60","2020-04-16T20:00:00Z",81,NA,12150,12150,12150,11,9,0,472,153,625,289,-0.123924652842654,-0.272666108925952,NA,-0.151379548247521,-0.223268909738344,-0.1477400905373
20200416,"DE",2075,11275,NA,209,NA,NA,NA,NA,NA,378,"dd363b6c3c0463e2a6e649df8585db9df967656e","2020-04-16T20:00:00Z",52,NA,13350,13350,13350,10,6,0,187,61,248,290,-0.139190540086327,-0.235347257003164,NA,-0.179030799778269,-0.201181765101761,-0.196619054228044
20200416,"FL",22897,196351,1325,NA,3460,NA,NA,NA,NA,NA,"06c954c644a662900c772814ef2f221fa53f2cfb","2020-04-16T20:00:00Z",646,3460,220573,219248,219248,12,37,116,5353,386,5739,291,1.01668692968735,4.44724517585238,0.299783275528685,0.387343110886008,3.61295521242046,NA
20200416,"GA",15669,52270,NA,NA,3108,NA,NA,NA,NA,NA,"8aaf9eeaa61c479d5fbdec370b859848240cbb24","2020-04-16T20:00:00Z",587,3108,67939,67939,67939,13,35,186,3167,682,3849,292,0.615443900606374,0.801863817284767,0.245074503085595,0.331087116392419,0.803580850370269,NA
20200416,"GU",135,870,NA,9,NA,NA,NA,NA,NA,86,"0107b4ce28700584446b713b915b5f313941df7f","2020-04-16T20:00:00Z",5,NA,1005,1005,1005,66,0,0,27,0,27,293,-0.246884435550785,-0.498603293787306,NA,-0.223844897086722,-0.42840326555061,-0.278645820881478
20200416,"HI",530,20170,NA,NA,45,NA,NA,NA,NA,359,"e33b0740a6789b0e6c49839355dc5383946c7e82","2020-04-16T20:00:00Z",9,45,20700,20700,20700,15,0,0,884,13,897,294,-0.224957070237146,-0.0102956042213334,-0.230985070758682,-0.220030931358343,-0.0658980042026896,-0.201956412332206
20200416,"IA",2141,18534,NA,175,NA,84,NA,48,NA,987,"811a574b1b6eb83be03e008db2fb01e26663f57a","2020-04-16T20:00:00Z",60,NA,20675,20675,20675,19,7,0,660,146,806,295,-0.135526727147846,-0.0516879037099309,NA,-0.171402868321511,-0.0663581530492851,-0.025542681310438
20200416,"ID",1587,14244,NA,NA,143,NA,46,NA,NA,NA,"2760055f6b99a310921a9e6d1a2ed07aae6c7b81","2020-04-16T20:00:00Z",41,143,15831,15831,15831,16,2,2,310,123,433,296,-0.166280550904191,-0.160228835742989,-0.215753651158049,-0.189519205531311,-0.155516593565626,NA
20200416,"IL",25733,96856,NA,4423,NA,1248,NA,797,NA,NA,"23ce0bf16b1ad45da236bf0f2008ea9c7690fa8f","2020-04-16T20:00:00Z",1072,NA,122589,122589,122589,17,124,0,4520,1140,5660,297,1.17411986140756,1.92993048293184,NA,0.793530460958368,1.80946622902799,NA
20200416,"IN",9542,41573,NA,NA,NA,696,NA,426,NA,NA,"2927dc0fb6c1d5ce0ee783aad32fe18025ac0c3d","2020-04-16T20:00:00Z",477,NA,51115,51115,51115,18,41,0,2132,587,2719,298,0.275319932817336,0.53121991286574,NA,0.226203058861997,0.493919082565373,NA
20200416,"KS",1588,14534,NA,NA,359,NA,NA,NA,NA,NA,"f575d83d57c7f02002f57572833006ef35cd7045","2020-04-16T20:00:00Z",80,359,16122,16122,16122,20,4,17,1360,94,1454,299,-0.166225038586941,-0.152891569941221,-0.182182358977062,-0.152333039679616,-0.150160460991254,NA
20200416,"KY",2291,26033,NA,412,807,252,367,NA,NA,862,"cf873721a2821eccf77c5806ad0e9bf84eead44a","2020-04-16T20:00:00Z",122,807,28324,28324,28324,21,7,120,546,81,627,300,-0.127199879560388,0.138043669557179,-0.11255301223131,-0.112286399531637,0.0744289880550685,-0.0606568793641339
20200416,"LA",22532,104054,NA,1914,NA,NA,NA,396,NA,NA,"6ae3a5f7f0b1e1a5c00710d1a5571702dfbff14c","2020-04-16T20:00:00Z",1156,NA,126586,126586,126586,22,53,0,4077,581,4658,301,0.996424933891206,2.11204648031504,NA,0.873623741254327,1.88303482662168,NA
20200416,"MA",32181,108592,NA,3454,2340,973,NA,NA,NA,NA,"ec48a236ea400ddb66cf39987ce618642a9150bc","2020-04-16T20:00:00Z",1245,2340,140773,140773,140773,25,137,0,6487,2263,8750,302,1.53206328303376,2.22686203965444,0.125709908664307,0.958484478710759,2.14416009408768,NA
20200416,"MD",10784,48059,NA,NA,2451,NA,NA,NA,NA,736,"d56e3e4ce6ef5676611c0e85ddcb6285cc9b16f3","2020-04-16T20:00:00Z",392,2451,58843,58843,58843,24,43,220,2328,752,3080,303,0.344266230841489,0.695321657659776,0.142961822701759,0.145156287133944,0.636160294024969,-0.0960519910022593
20200416,"ME",796,14076,NA,47,130,20,NA,7,NA,333,"be0574a2f960338b2bd6f86c05096a5e3efe7620","2020-04-16T20:00:00Z",27,130,14872,14872,14872,23,3,4,0,26,26,304,-0.21019079384872,-0.164479389724703,-0.217774145594867,-0.202868085580637,-0.173167903321028,-0.209260165527375
20200416,"MI",29263,65023,NA,3809,NA,1447,NA,1211,NA,617,"fc2f4153662699af6660687292deea26fb89bd6f","2020-04-16T20:00:00Z",2093,NA,94286,94286,94286,26,172,0,3385,1204,4589,305,1.37007834129908,1.12452640614668,NA,1.7670452131271,1.28852251682031,-0.129480707549378
20200416,"MN",1912,39763,NA,213,475,103,188,NA,NA,1020,"b833be00de318500a4f0801f2a296db180d26ee7","2020-04-16T20:00:00Z",94,475,41675,41675,41675,27,7,30,1330,103,1433,306,-0.148239047798032,0.485425253896081,-0.16415333169468,-0.138984159630289,0.32016687809092,-0.0162725330242623
20200416,"MO",5111,45537,NA,1043,NA,NA,NA,NA,NA,NA,"53b0c28902cfc5e79cd3ef99c641acc23be5c41c","2020-04-16T20:00:00Z",152,NA,50648,50648,50648,29,5,0,1420,216,1636,307,0.0293448550838242,0.631512746100948,NA,-0.0836816565687944,0.48532350211097,NA
20200416,"MP",13,27,7,NA,NA,NA,NA,NA,NA,NA,"7d544f5f807e9f8c276238d3a04583cea4a44be8","2020-04-16T20:00:00Z",2,NA,47,40,40,69,0,0,0,0,0,308,-0.253656938255251,-0.519931966445551,NA,-0.226705371383006,-0.446036169352149,NA
20200416,"MS",3624,34791,NA,NA,682,154,NA,99,NA,NA,"5717e19e747db660898e4565434b15677e31d469","2020-04-16T20:00:00Z",129,682,38415,38415,38415,28,7,37,0,264,264,309,-0.0532019606665102,0.359629096770588,-0.131980843354567,-0.105611959506973,0.260163468494869,NA
20200416,"MT",415,9521,NA,21,52,NA,NA,NA,NA,218,"99cabfac3936ec988dc0c385d4bee214e6ecb79e","2020-04-16T20:00:00Z",7,52,9936,9936,9936,30,0,1,342,11,353,310,-0.231340986720864,-0.279725064645584,-0.229897112215779,-0.221937914222532,-0.26401969159284,-0.241565227736775
20200416,"NC",5465,65452,NA,452,NA,NA,NA,NA,NA,NA,"a2c94ae3b889dfdf1066125f7d3d2876e246863a","2020-04-16T20:00:00Z",131,NA,70917,70917,70917,37,14,0,2748,342,3090,311,0.0489962153902253,1.13538049934998,NA,-0.103704976642784,0.858393780976723,NA
20200416,"ND",393,11311,NA,14,45,NA,NA,NA,NA,163,"7c3e7659bc28e4b0d83b64339e64eb138aa67867","2020-04-16T20:00:00Z",9,45,11704,11704,11704,38,0,1,359,28,387,312,-0.232562257700357,-0.234436424007082,-0.230985070758682,-0.220030931358343,-0.231477965161608,-0.257015474880401
20200416,"NE",952,11342,NA,NA,NA,NA,NA,NA,NA,NA,"8b2863e154a48cb4ef39054af406ec77527e3bd7","2020-04-16T20:00:00Z",21,NA,12294,12294,12294,31,1,0,514,51,565,313,-0.201530872357764,-0.23365209559379,NA,-0.208589034173206,-0.220618452381954,NA
20200416,"NH",1139,11027,121,70,178,NA,NA,NA,NA,365,"6397ebd7f9ef6f49d37c39a9cd815134cc8c6cec","2020-04-16T20:00:00Z",32,178,12287,12166,12166,33,0,0,0,0,0,314,-0.191150069032066,-0.241621884309504,-0.210313858443537,-0.198100628420163,-0.220747294059001,-0.200270930825629
20200416,"NJ",75317,76513,NA,8224,NA,2014,NA,1645,NA,NA,"8f04a2a6fb4ff0d2e41da80b7bca3da6ae2279ff","2020-04-16T20:00:00Z",3518,NA,151830,151830,151830,34,362,0,3522,4287,7809,315,3.92664259991771,1.41523393739606,NA,3.12577050386211,2.34767472595993,NA
20200416,"NM",1484,31910,NA,90,215,NA,NA,NA,NA,353,"e5c87a0fafb5269e348f0ecb57470090ffb7e441","2020-04-16T20:00:00Z",36,215,33394,33394,33394,35,0,34,467,77,544,316,-0.171998319580912,0.286737156167502,-0.204563220431053,-0.194286662691784,0.167747174144632,-0.203641893838784
20200416,"NV",3321,25130,NA,NA,NA,NA,NA,NA,NA,NA,"d6b686120e1dfc653a79c73a2e541bc0063949c6","2020-04-16T20:00:00Z",137,NA,28451,28451,28451,32,6,0,686,110,796,317,-0.0700221927931756,0.115196941905466,NA,-0.0979840280502155,0.0767665441957735,NA
20200416,"NY",222284,328295,NA,17735,50450,5091,NA,NA,NA,23887,"bd386393a80d22e8b4638b53c9a00a316b7c209a","2020-04-16T20:00:00Z",12192,50450,550579,550579,550579,36,606,4249,16062,8505,24567,318,12.0851213291574,7.7855493101577,7.60309355138325,11.3963551858519,9.687030423204,6.40737840212665
20200416,"OH",8414,66426,NA,NA,2331,NA,707,NA,NA,NA,"d2f0dea6e94f7fef69d41e2dbbead2143d030efd","2020-04-16T20:00:00Z",389,2331,74840,74840,74840,39,28,94,2665,623,3288,319,0.212702038959651,1.1600235920773,0.124311104823432,0.14229581283766,0.930600337984486,NA
20200416,"OK",2357,28542,NA,236,528,163,NA,NA,NA,1240,"34565e51b7a75892769360e0777101a5ee4a420b","2020-04-16T20:00:00Z",131,528,30899,30899,30899,40,8,18,1586,94,1680,320,-0.123536066621906,0.201523669200756,-0.155915931298419,-0.103704976642784,0.121824319254403,0.0455284555502425
20200416,"OR",1736,33202,NA,307,414,89,NA,43,NA,NA,"7687b415f103f263c88274f27175bd5f223e0fcf","2020-04-16T20:00:00Z",64,414,34938,34938,34938,41,6,13,1514,73,1587,321,-0.158009215633983,0.319425940360208,-0.173634113282829,-0.167588902593132,0.196165966910369,NA
20200416,"PA",27735,113735,NA,2512,NA,NA,NA,675,NA,NA,"3451836d13d960a278308c0a8bc877668376fda8","2020-04-16T20:00:00Z",707,NA,141470,141470,141470,42,60,0,2641,1245,3886,322,1.2852555205415,2.35698465351132,NA,0.445506088243788,2.15698904393076,NA
20200416,"PR",1043,7315,1465,NA,NA,NA,NA,NA,NA,NA,"0f1b0b0eccfdaeeafea3a6c037a304b113bb219d","2020-04-16T20:00:00Z",56,NA,9823,8358,8358,72,5,0,490,69,559,323,-0.196479251488039,-0.335538886572141,NA,-0.17521683404989,-0.266099564379452,NA
20200416,"RI",3838,24226,NA,245,331,61,NA,43,NA,182,"bb544990f7c3e3da791f26108024f6657594c9c3","2020-04-16T20:00:00Z",105,331,28064,28064,28064,44,18,0,1858,309,2167,324,-0.04132232477507,0.0923249133371943,-0.186534193148671,-0.128495753877247,0.0696434400504755,-0.25167811677624
20200416,"SC",3656,31077,NA,NA,675,NA,NA,NA,NA,NA,"4f595f8157dc108d79c5c84582734e32cad3cfe9","2020-04-16T20:00:00Z",107,675,34733,34733,34733,45,0,0,0,0,0,325,-0.0514255665145192,0.265661492674836,-0.133068801897469,-0.126588771013058,0.192392746368286,NA
20200416,"SD",1311,9239,2,NA,55,NA,NA,NA,NA,373,"acf65b2256b92f503485645dfd2318e10c6517d8","2020-04-16T20:00:00Z",7,55,10552,10550,10550,46,1,4,548,143,691,326,-0.181601950465114,-0.28685992311489,-0.229430844268821,-0.221937914222532,-0.252681624012728,-0.198023622150192
20200416,"TN",6262,78787,NA,NA,691,NA,NA,NA,NA,2786,"eaf32844c68a683d76188caaa701c09a801e5a95","2020-04-16T20:00:00Z",141,691,85049,85049,85049,47,6,28,3970,183,4153,327,0.0932395322382526,1.47276822164854,-0.130582039513692,-0.0941700623218365,1.11850672098022,0.479820857078353
20200416,"TX",16455,142092,NA,1459,NA,NA,NA,NA,NA,3677,"f5a1a7a1a57afbec5a59835798a8bafb84e8d661","2020-04-16T20:00:00Z",393,NA,158547,158547,158547,48,29,0,5774,963,6737,328,0.659076581964654,3.07444274434149,NA,0.146109778566038,2.47130751806321,0.730114860805097
20200416,"UT",2683,46995,NA,NA,238,NA,NA,NA,NA,357,"4c78de52111a12808864cd3f24c4421ed0ed2e16","2020-04-16T20:00:00Z",21,238,49678,49678,49678,49,1,17,1923,141,2064,329,-0.105439051198497,0.668401482442253,-0.200988499504374,-0.208589034173206,0.467469726863065,-0.202518239501065
20200416,"VA",6889,39555,537,1337,1114,427,NA,238,NA,951,"eae55eac787f3e4c2e73870cc66c941eb81919a5","2020-04-16T20:00:00Z",208,1114,46981,46444,46444,51,13,66,1886,389,2275,330,0.128045755153827,0.480162663252054,-0.0648382589925925,-0.0302861363714888,0.417828869292345,-0.0356555703499024
20200416,"VI",51,357,35,NA,NA,NA,NA,NA,NA,46,"143c5d6649137d1edc42de6a5dd0031c456f3d4f","2020-04-16T20:00:00Z",1,NA,443,408,408,78,0,0,26,0,26,331,-0.251547470199762,-0.511582663981469,NA,-0.2276588628151,-0.438747411622077,-0.289882364258661
20200416,"VT",768,10739,NA,58,NA,NA,NA,NA,NA,15,"1ea60000d2e949646925602b03e1fd49dd2bfeef","2020-04-16T20:00:00Z",35,NA,11507,11507,11507,50,5,0,417,9,426,332,-0.211745138731712,-0.248908548278157,NA,-0.195240154123879,-0.23510393807278,-0.298590685375977
20200416,"WA",10783,113500,NA,595,NA,196,NA,NA,NA,NA,"e57aba3ae7c0f1cc70bf49c00bdf5add9c1f6e35","2020-04-16T20:00:00Z",567,NA,124283,124283,124283,53,26,0,1340,89,1429,333,0.344210718524239,2.35103893812023,NA,0.312017287750524,1.8406459148733,NA
20200416,"WI",3875,40974,218,394,1121,147,299,NA,NA,NA,"b489f85e57a1a10a130ad9b1a778b36f397c01ab","2020-04-16T20:00:00Z",197,1121,45067,44849,44849,55,15,30,1648,154,1802,334,-0.0392683690368304,0.516064663847604,-0.0637503004496901,-0.040774542124531,0.382599873596994,NA
20200416,"WV",739,17567,NA,85,NA,34,NA,24,NA,223,"05b379c922d4696ed601bea890c1897fb79d5174","2020-04-16T20:00:00Z",13,NA,18306,18306,18306,54,3,0,613,37,650,335,-0.213354995931954,-0.0761538900213452,NA,-0.216216965629964,-0.109961857752673,-0.240160659814627
20200416,"WY",296,6131,NA,19,43,NA,NA,NA,NA,148,"e5c5dc72231ac86d9fbfe8b9c6bd9ee605b3943c","2020-04-16T20:00:00Z",2,43,6427,6427,6427,56,0,0,89,9,98,336,-0.23794695247358,-0.365495171776603,-0.231295916056654,-0.226705371383006,-0.328606183700982,-0.261229178646845
20200415,"AK",293,8371,NA,NA,34,NA,NA,NA,NA,106,"673f84f2ad0944b787570c22a3fa5081f0dee21a","2020-04-15T20:00:00Z",9,34,8664,8664,8664,2,0,2,308,8,316,337,-0.238113489425329,-0.30882111868708,-0.232694719897528,-0.220030931358343,-0.287432064907618,-0.273027549192887
20200415,"AL",4113,29964,NA,NA,525,NA,219,NA,134,NA,"b67f0835fabad299a3701a2e6ba8f3214f60186b","2020-04-15T20:00:00Z",121,525,34077,34077,34077,1,11,32,723,237,960,338,-0.0260564375313969,0.237501572545979,-0.156382199245377,-0.113239890963731,0.180318440633621,NA
20200415,"AR",1569,20265,NA,83,130,NA,43,26,39,489,"3d44b421c28add57d694ce93d5d4fb0c52b4f1f1","2020-04-15T20:00:00Z",33,130,21834,21834,21834,5,3,0,614,89,703,339,-0.167279772614686,-0.0078920171483403,-0.217774145594867,-0.197147136988069,-0.0450256525211186,-0.165437646356362
20200415,"AS",0,3,17,NA,NA,NA,NA,NA,NA,NA,"8e1b2a94a99618ad907f782452421342c293290e","2020-04-15T20:00:00Z",NA,NA,20,3,3,60,0,0,0,0,0,340,-0.254378598379498,-0.520539188442938,NA,NA,-0.446533130106472,NA
20200415,"AZ",3962,41348,NA,590,NA,286,NA,202,NA,385,"cced5a2b57e0eb8fe4113e4fc7de313b92761598","2020-04-15T20:00:00Z",142,NA,45310,45310,45310,4,11,0,1058,156,1214,341,-0.0344387974361047,0.52552720664023,NA,-0.0932165708897418,0.387072520385903,-0.194652659137037
20200415,"CA",24424,192062,13200,5163,NA,1175,NA,NA,NA,NA,"07566a23b8d837a8af05eb08dd1bbc9beabd8fef","2020-04-15T20:00:00Z",821,NA,229686,216486,216486,6,63,0,13192,1086,14278,342,1.10145423812768,4.33872954473588,NA,0.554204111502588,3.78068866998144,NA
20200415,"CO",7941,31639,NA,878,1556,NA,NA,NA,NA,NA,"178915c7cf54d7841b476b3396ad50ac5e2fade6","2020-04-15T20:00:00Z",329,1556,39580,39580,39580,8,21,63,588,250,838,343,0.186444712900533,0.279880607780332,0.00385855185924237,0.085086326911975,0.281606404746218,NA
20200415,"CT",14755,35388,NA,1908,NA,NA,NA,NA,NA,NA,"2d22b602de0610e18d57043cc51080f8edba9a01","2020-04-15T20:00:00Z",868,NA,50143,50143,50143,9,197,0,3536,766,4302,344,0.564705642640129,0.374733743955608,NA,0.599018208811041,0.476028495409741,NA
20200415,"DC",2197,9328,NA,313,NA,105,NA,79,NA,530,"40f095fc5893e7b59e1156d52eef137249615c15","2020-04-15T20:00:00Z",72,NA,11525,11525,11525,11,5,0,-132,139,7,345,-0.132418037381861,-0.284608141541244,NA,-0.159960971136374,-0.234772630903231,-0.15392018939475
20200415,"DE",2014,11088,NA,208,NA,NA,NA,NA,NA,354,"16da060a7231775a11a6c916d60f30170d958dec","2020-04-15T20:00:00Z",46,NA,13102,13102,13102,10,5,0,545,253,798,346,-0.14257679143856,-0.240078528399477,NA,-0.184751748370837,-0.205746441659988,-0.203360980254354
20200415,"FL",22511,190998,1335,NA,3344,NA,NA,NA,NA,NA,"f8fa87d0742465433075ca7eaf8ea8118844a595","2020-04-15T20:00:00Z",609,3344,214844,213509,213509,12,72,284,9185,1144,10329,347,0.995259175228962,4.31180936951836,0.281754248246303,0.352063927898503,3.50750750273464,NA
20200415,"GA",14987,49103,NA,NA,2922,NA,NA,NA,NA,NA,"cae9735f50c95ddb53ba6d92a2f2b3fcddd93e6c","2020-04-15T20:00:00Z",552,2922,64090,64090,64090,13,51,153,1531,764,2295,348,0.577584500242065,0.721735814546143,0.216165890374189,0.297714916269103,0.732736333948428,NA
20200415,"GU",135,843,NA,9,NA,2,NA,2,NA,73,"8d1942c5bf59b1ff47c23035904164b11b51ca62","2020-04-15T20:00:00Z",5,NA,978,978,978,66,0,0,32,0,32,349,-0.246884435550785,-0.499286418534368,NA,-0.223844897086722,-0.428900226304933,-0.282297697479062
20200415,"HI",517,19286,NA,NA,45,NA,NA,NA,NA,333,"a714a697aec8c9b1f06e2418ad98376f9995f6cf","2020-04-15T20:00:00Z",9,45,19803,19803,19803,15,0,1,370,13,383,350,-0.225678730361392,-0.0326616144584485,-0.230985070758682,-0.220030931358343,-0.0824081448185355,-0.209260165527375
20200415,"IA",1995,17874,NA,171,NA,78,NA,43,NA,908,"325bab5cc4423ccded984dc754f6627f5de425ef","2020-04-15T20:00:00Z",53,NA,19869,19869,19869,19,4,0,888,96,984,351,-0.143631525466305,-0.0683865086380937,NA,-0.178077308346174,-0.0811933518635234,-0.0477348544803738
20200415,"ID",1464,13934,NA,NA,141,NA,43,NA,NA,NA,"47b70ce8d525ccfe2bdcc36bf60c815557d3ef29","2020-04-15T20:00:00Z",39,141,15398,15398,15398,16,6,6,273,11,284,352,-0.173108565925907,-0.168072119875914,-0.216064496456021,-0.1914261883955,-0.163486371588659,NA
